start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,habit_raw,fight,dataset,time,bat_landing_number,food_availability,rat_minutes,rat_arrival_number,rat_present
2018-05-05 19:54:00,,,,,,,,5,,0.5,1,,,dataset2,05/05/2018 19:54:00,16.0,3.011290323,0.0,0.0,0.0
2018-05-18 05:02:00,,,,,,,,5,,9.5,1,,,dataset2,18/05/2018 05:02:00,11.0,0.782608696,1.033333333,1.0,1.0
2018-04-10 00:05:00,,,,,,,,4,,5.0,1,,,dataset2,10/04/2018 00:05:00,95.0,3.0,0.0,0.0,0.0
22/4/18 03:42,71.0,bat,22/4/18 03:31,22/4/18 03:44,666.0,1.0,0.0,4,21/4/18 19:14,8.478888889,1,bat,0.0,dataset1,22/04/2018 03:42:00,,,,,
18/4/18 20:42,1.0,other,18/4/18 20:40,18/4/18 20:43,159.0,1.0,0.0,4,18/4/18 19:12,1.516388889,1,others,0.0,dataset1,18/04/2018 20:42:00,,,,,
2018-04-30 02:49:00,,,,,,,,4,,7.5,1,,,dataset2,30/04/2018 02:49:00,32.0,1.901144641,6.883333333,1.0,1.0
27/4/18 04:36,0.040564984,rat,27/4/18 04:28,27/4/18 04:44,445.0,1.0,1.0,4,26/4/18 19:17,9.323055556,1,pick_and_rat,0.0,dataset1,27/04/2018 04:36:00,,,,,
2018-04-15 05:39:00,,,,,,,,4,,10.5,1,,,dataset2,15/04/2018 05:39:00,5.0,2.0,14.41666667,1.0,1.0
5/5/18 04:40,38.0,rat,5/5/18 04:31,5/5/18 04:49,537.0,1.0,0.0,5,5/4/18 19:23,9.289166667,1,rat,0.0,dataset1,05/05/2018 04:40:00,,,,,
2018-03-28 20:27:00,,,,,,,,3,,1.5,1,,,dataset2,28/03/2018 20:27:00,21.0,3.349206349,0.0,0.0,0.0
28/4/18 00:13,3.0,fast,28/4/18 00:04,28/4/18 00:14,520.0,0.0,1.0,4,27/4/18 19:18,4.925833333,1,fast,0.0,dataset1,28/04/2018 00:13:00,,,,,
21/4/18 05:54,4.0,fast,21/4/18 05:50,21/4/18 06:09,285.0,0.0,1.0,4,20/4/18 19:13,10.69888889,1,fast,0.0,dataset1,21/04/2018 05:54:00,,,,,
2018-04-14 08:38:00,,,,,,,,4,,13.5,1,,,dataset2,14/04/2018 08:38:00,7.0,0.0,0.0,0.0,0.0
2018-05-08 02:55:00,,,,,,,,5,,7.5,1,,,dataset2,08/05/2018 02:55:00,28.0,2.0,0.85,1.0,1.0
2018-04-03 03:01:00,,,,,,,,4,,8.0,1,,,dataset2,03/04/2018 03:01:00,35.0,1.0,0.0,0.0,0.0
29/3/18 00:51,15.0,pick,29/3/18 00:46,29/3/18 00:55,295.0,0.0,1.0,3,28/3/18 18:57,5.911666667,1,pick,0.0,dataset1,29/03/2018 00:51:00,,,,,
2018-05-04 01:52:00,,,,,,,,5,,6.5,1,,,dataset2,04/05/2018 01:52:00,27.0,2.906506288,9.65,1.0,1.0
30/4/18 22:15,13.0,bat,30/4/18 22:08,30/4/18 22:15,407.0,1.0,0.0,4,30/4/18 19:20,2.928055556,1,bat,0.0,dataset1,30/04/2018 22:15:00,,,,,
2018-05-06 04:24:00,,,,,,,,5,,9.0,1,,,dataset2,06/05/2018 04:24:00,8.0,2.35,3.416666667,1.0,1.0
5/7/18 03:45,23.0,rat,5/7/18 03:38,5/7/18 03:54,423.0,1.0,0.0,5,5/6/18 19:24,8.3525,1,rat,0.0,dataset1,05/07/2018 03:45:00,,,,,
2018-04-27 03:17:00,,,,,,,,4,,8.0,1,,,dataset2,27/04/2018 03:17:00,28.0,1.0,5.516666667,2.0,1.0
22/4/18 02:16,2.0,pick,22/4/18 02:13,22/4/18 02:17,191.0,0.0,1.0,4,21/4/18 19:14,7.036388889,1,pick,0.0,dataset1,22/04/2018 02:16:00,,,,,
2018-04-29 23:49:00,,,,,,,,4,,4.5,1,,,dataset2,29/04/2018 23:49:00,53.0,2.036707453,0.0,0.0,0.0
2018-05-10 02:56:00,,,,,,,,5,,7.5,1,,,dataset2,10/05/2018 02:56:00,12.0,3.0,4.116666667,1.0,1.0
2018-05-05 04:53:00,,,,,,,,5,,9.5,1,,,dataset2,05/05/2018 04:53:00,8.0,2.0,0.0,0.0,0.0
4/3/18 01:06,19.0,other,4/3/18 01:00,4/3/18 01:21,353.0,1.0,0.0,3,4/2/18 19:01,6.087222222,1,other,0.0,dataset1,04/03/2018 01:06:00,,,,,
28/4/18 00:07,11.0,rat,28/4/18 00:04,28/4/18 00:14,174.0,1.0,1.0,4,27/4/18 19:18,4.829722222,1,rat_and_pick,0.0,dataset1,28/04/2018 00:07:00,,,,,
5/4/18 22:33,8.0,pick,5/4/18 22:32,5/4/18 22:34,28.0,0.0,1.0,4,5/4/18 19:23,3.172777778,1,pick,0.0,dataset1,05/04/2018 22:33:00,,,,,
4/9/18 22:12,1.0,other,4/9/18 22:10,4/9/18 22:12,129.0,0.0,0.0,4,4/9/18 19:05,3.125,1,,0.0,dataset1,04/09/2018 22:12:00,,,,,
2018-05-07 02:54:00,,,,,,,,5,,7.5,1,,,dataset2,07/05/2018 02:54:00,27.0,3.0,4.066666667,1.0,1.0
2018-04-21 22:14:00,,,,,,,,4,,3.0,1,,,dataset2,21/04/2018 22:14:00,84.0,3.0,0.0,0.0,0.0
2018-03-28 21:57:00,,,,,,,,3,,3.0,1,,,dataset2,28/03/2018 21:57:00,33.0,3.0,0.0,0.0,0.0
2018-04-12 02:37:00,,,,,,,,4,,7.5,1,,,dataset2,12/04/2018 02:37:00,70.0,2.0,0.0,0.0,0.0
27/4/18 02:49,14.0,other,27/4/18 02:38,27/4/18 02:58,664.0,0.0,0.0,4,26/4/18 19:17,7.546944444,1,,0.0,dataset1,27/04/2018 02:49:00,,,,,
2018-05-06 20:24:00,,,,,,,,5,,1.0,1,,,dataset2,06/05/2018 20:24:00,17.0,4.0,0.0,0.0,0.0
2018-05-07 19:25:00,,,,,,,,5,,0.0,1,,,dataset2,07/05/2018 19:25:00,32.0,3.350877193,0.0,0.0,0.0
2018-05-09 22:56:00,,,,,,,,5,,3.5,1,,,dataset2,09/05/2018 22:56:00,14.0,3.0,0.0,0.0,0.0
2018-05-19 04:03:00,,,,,,,,5,,8.5,1,,,dataset2,19/05/2018 04:03:00,21.0,1.724137931,0.0,0.0,0.0
27/4/18 00:27,20.0,bat,27/4/18 00:24,27/4/18 00:28,183.0,1.0,1.0,4,26/4/18 19:17,5.174166667,1,bat_and_pick,0.0,dataset1,27/04/2018 00:27:00,,,,,
28/4/18 00:13,10.0,rat,28/4/18 00:04,28/4/18 00:14,544.0,1.0,0.0,4,27/4/18 19:18,4.9325,1,bat_and_rat,0.0,dataset1,28/04/2018 00:13:00,,,,,
2018-03-29 04:27:00,,,,,,,,3,,9.5,1,,,dataset2,29/03/2018 04:27:00,12.0,2.0,0.0,0.0,0.0
29/4/18 02:59,7.0,pick,29/4/18 02:51,29/4/18 03:06,499.0,0.0,1.0,4,28/4/18 19:19,7.672777778,1,pick,0.0,dataset1,29/04/2018 02:59:00,,,,,
20/4/18 00:04,5.0,rat,20/4/18 00:00,20/4/18 00:18,235.0,1.0,0.0,4,19/4/18 19:12,4.871111111,1,rat,0.0,dataset1,20/04/2018 00:04:00,,,,,
2018-05-03 22:22:00,,,,,,,,5,,3.0,1,,,dataset2,03/05/2018 22:22:00,69.0,3.0,0.0,0.0,0.0
