start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,habit_raw,fight
4/4/18 00:49,2,fast,4/4/18 00:48,4/4/18 00:58,97,0,1,4,4/3/18 19:01,5.811666667,1,fast,0
4/4/18 00:49,2,fast,4/4/18 00:48,4/4/18 00:58,112,0,1,4,4/3/18 19:01,5.815833333,1,fast,0
4/4/18 00:50,59,rat,4/4/18 00:48,4/4/18 00:58,165,1,0,4,4/3/18 19:01,5.830555556,1,rat,0
4/4/18 00:51,4,fast,4/4/18 00:48,4/4/18 00:58,217,0,1,4,4/3/18 19:01,5.845,1,fast,0
4/4/18 00:54,1,rat,4/4/18 00:48,4/4/18 00:58,357,1,0,4,4/3/18 19:01,5.883888889,1,rat,0
4/4/18 00:55,14,rat,4/4/18 00:48,4/4/18 00:58,418,1,0,4,4/3/18 19:01,5.900833333,1,rat,0
4/4/18 00:58,1,fast,4/4/18 00:48,4/4/18 00:58,624,0,1,4,4/3/18 19:01,5.958055556,1,fast,0
4/4/18 00:58,0.04722604,other,4/4/18 00:48,4/4/18 00:58,632,0,0,4,4/3/18 19:01,5.960277778,1,nan,0
4/4/18 00:58,0.022571773,other,4/4/18 00:48,4/4/18 00:58,651,0,0,4,4/3/18 19:01,5.965555556,1,nan,0
26/4/18 21:25,68,pick,26/4/18 21:24,26/4/18 21:26,19,1,1,4,26/4/18 19:17,2.135,1,pick_and_all,0
26/4/18 21:25,6,rat,26/4/18 21:24,26/4/18 21:26,22,1,0,4,26/4/18 19:17,2.135833333,1,rat,0
26/4/18 21:25,2,rat,26/4/18 21:24,26/4/18 21:26,29,1,0,4,26/4/18 19:17,2.137777778,1,bat_and_rat,0
26/4/18 21:25,8,bat,26/4/18 21:24,26/4/18 21:26,45,1,1,4,26/4/18 19:17,2.142222222,1,bat_and_pick,0
26/4/18 21:25,5,rat,26/4/18 21:24,26/4/18 21:26,66,1,0,4,26/4/18 19:17,2.148055556,1,bat_and_rat,0
26/4/18 21:26,2,bat,26/4/18 21:24,26/4/18 21:26,76,1,0,4,26/4/18 19:17,2.150833333,1,bat_fight,1
26/4/18 21:26,15,bat,26/4/18 21:24,26/4/18 21:26,88,1,0,4,26/4/18 19:17,2.154166667,1,bat_fight,1
26/4/18 21:26,4,bat,26/4/18 21:24,26/4/18 21:26,101,1,1,4,26/4/18 19:17,2.157777778,1,bat_fight_and_pick,1
26/4/18 22:25,15,bat,26/4/18 22:25,26/4/18 22:36,16,1,0,4,26/4/18 19:17,3.148055556,1,bat,0
26/4/18 22:26,18,bat,26/4/18 22:25,26/4/18 22:36,33,1,1,4,26/4/18 19:17,3.152777778,1,bat_and_pick,0
26/4/18 22:26,3,pick,26/4/18 22:25,26/4/18 22:36,65,0,1,4,26/4/18 19:17,3.161666667,1,pick,0
26/4/18 22:26,13,bat,26/4/18 22:25,26/4/18 22:36,81,1,1,4,26/4/18 19:17,3.166111111,1,bat_and_pick,0
26/4/18 22:26,14,bat,26/4/18 22:25,26/4/18 22:36,81,1,1,4,26/4/18 19:17,3.166111111,1,bat_and_pick,0
26/4/18 22:27,10,bat,26/4/18 22:25,26/4/18 22:36,92,1,1,4,26/4/18 19:17,3.169166667,1,bat_and_pick,0
26/4/18 22:27,7,rat,26/4/18 22:25,26/4/18 22:36,126,1,0,4,26/4/18 19:17,3.178611111,1,bat_and_rat,0
26/4/18 22:28,3,pick,26/4/18 22:25,26/4/18 22:36,202,0,1,4,26/4/18 19:17,3.199722222,1,pick,0
26/4/18 22:29,1,fast,26/4/18 22:25,26/4/18 22:36,215,0,1,4,26/4/18 19:17,3.203333333,1,fast,0
26/4/18 22:30,23,bat,26/4/18 22:25,26/4/18 22:36,274,1,0,4,26/4/18 19:17,3.219722222,1,bat,0
26/4/18 22:30,4,pick,26/4/18 22:25,26/4/18 22:36,318,0,1,4,26/4/18 19:17,3.231944444,1,pick,0
26/4/18 22:30,5,bat,26/4/18 22:25,26/4/18 22:36,322,1,1,4,26/4/18 19:17,3.233055556,1,pick_and_bat,0
26/4/18 22:31,3,fast,26/4/18 22:25,26/4/18 22:36,326,0,1,4,26/4/18 19:17,3.234166667,1,fast,0
26/4/18 22:31,2,fast,26/4/18 22:25,26/4/18 22:36,340,0,1,4,26/4/18 19:17,3.238055556,1,fast,0
26/4/18 22:31,55,bat,26/4/18 22:25,26/4/18 22:36,343,1,1,4,26/4/18 19:17,3.238888889,1,bat_and_pick,0
26/4/18 22:32,3,fast,26/4/18 22:25,26/4/18 22:36,392,0,1,4,26/4/18 19:17,3.2525,1,fast,0
26/4/18 22:34,65,bat,26/4/18 22:25,26/4/18 22:36,519,1,1,4,26/4/18 19:17,3.287777778,1,bat_and_pick,0
26/4/18 22:34,275,bat,26/4/18 22:25,26/4/18 22:36,556,1,1,4,26/4/18 19:17,3.298055556,1,eating_and_bat_and_pick,0
26/4/18 22:35,2,bat,26/4/18 22:25,26/4/18 22:36,594,1,0,4,26/4/18 19:17,3.308611111,1,bat_fight,1
26/4/18 22:35,2,bat,26/4/18 22:25,26/4/18 22:36,602,1,0,4,26/4/18 19:17,3.310833333,1,bat_figiht,0
26/4/18 22:35,1,rat,26/4/18 22:25,26/4/18 22:36,613,1,0,4,26/4/18 19:17,3.313888889,1,rat,0
26/4/18 22:36,18,pick,26/4/18 22:25,26/4/18 22:36,635,1,1,4,26/4/18 19:17,3.32,1,pick_and_others,0
26/4/18 23:05,0.028315379,fast,26/4/18 23:04,26/4/18 23:09,22,0,1,4,26/4/18 19:17,3.805,1,fast,0
26/4/18 23:05,6,bat,26/4/18 23:04,26/4/18 23:09,37,1,1,4,26/4/18 19:17,3.809166667,1,pick_and_bat,0
26/4/18 23:05,9,bat,26/4/18 23:04,26/4/18 23:09,46,1,0,4,26/4/18 19:17,3.811666667,1,bat,0
26/4/18 23:06,2,fast,26/4/18 23:04,26/4/18 23:09,87,0,1,4,26/4/18 19:17,3.823055556,1,fast,0
26/4/18 23:06,8,pick,26/4/18 23:04,26/4/18 23:09,96,0,1,4,26/4/18 19:17,3.825555556,1,pick,0
26/4/18 23:06,6,pick,26/4/18 23:04,26/4/18 23:09,110,0,1,4,26/4/18 19:17,3.829444444,1,pick,0
26/4/18 23:09,6,pick,26/4/18 23:04,26/4/18 23:09,273,0,1,4,26/4/18 19:17,3.874722222,1,pick,0
26/4/18 23:09,0.039556377,fast,26/4/18 23:04,26/4/18 23:09,283,0,1,4,26/4/18 19:17,3.8775,1,fast,0
27/4/18 00:24,7,rat,27/4/18 00:24,27/4/18 00:28,10,1,1,4,26/4/18 19:17,5.126111111,1,bat_pick_rat,0
27/4/18 00:25,4,fast,27/4/18 00:24,27/4/18 00:28,65,0,1,4,26/4/18 19:17,5.141388889,1,fast,0
27/4/18 00:25,0.02018894,rat,27/4/18 00:24,27/4/18 00:28,72,1,0,4,26/4/18 19:17,5.143333333,1,rat,0
27/4/18 00:25,47,rat,27/4/18 00:24,27/4/18 00:28,91,1,0,4,26/4/18 19:17,5.148611111,1,bat_and_rat,0
27/4/18 00:26,35,bat,27/4/18 00:24,27/4/18 00:28,129,1,0,4,26/4/18 19:17,5.159166667,1,bat,0
27/4/18 00:26,13,bat,27/4/18 00:24,27/4/18 00:28,138,1,1,4,26/4/18 19:17,5.161666667,1,bat_and_pick,0
27/4/18 00:27,12,bat,27/4/18 00:24,27/4/18 00:28,164,1,1,4,26/4/18 19:17,5.168888889,1,bat_and_pick,0
27/4/18 00:27,20,bat,27/4/18 00:24,27/4/18 00:28,183,1,1,4,26/4/18 19:17,5.174166667,1,bat_and_pick,0
27/4/18 00:27,9,bat,27/4/18 00:24,27/4/18 00:28,187,1,1,4,26/4/18 19:17,5.175277778,1,bat_and_pick,0
27/4/18 00:27,21,bat,27/4/18 00:24,27/4/18 00:28,199,1,1,4,26/4/18 19:17,5.178611111,1,bat_and_pick,0
27/4/18 00:28,1,rat,27/4/18 00:24,27/4/18 00:28,226,1,0,4,26/4/18 19:17,5.186111111,1,rat,0
27/4/18 00:28,6,pick,27/4/18 00:24,27/4/18 00:28,231,0,1,4,26/4/18 19:17,5.1875,1,pick,0
27/4/18 01:19,15,bat,27/4/18 01:18,27/4/18 01:22,76,1,1,4,26/4/18 19:17,6.04,1,bat_and_pick,0
27/4/18 01:19,3,bat,27/4/18 01:18,27/4/18 01:22,85,1,0,4,26/4/18 19:17,6.0425,1,bat_fight,1
27/4/18 01:20,8,pick,27/4/18 01:18,27/4/18 01:22,119,0,1,4,26/4/18 19:17,6.051944444,1,pick,0
27/4/18 01:20,10,pick,27/4/18 01:18,27/4/18 01:22,126,0,1,4,26/4/18 19:17,6.053888889,1,pick,0
27/4/18 01:20,15,pick,27/4/18 01:18,27/4/18 01:22,142,0,1,4,26/4/18 19:17,6.058333333,1,pick,0
27/4/18 01:21,26,pick,27/4/18 01:18,27/4/18 01:22,223,1,1,4,26/4/18 19:17,6.080833333,1,pick_and_all,0
27/4/18 02:10,0.050962883,rat,27/4/18 02:10,27/4/18 02:20,7,1,0,4,26/4/18 19:17,6.899722222,1,rat_and_bat,0
27/4/18 02:11,5,pick,27/4/18 02:10,27/4/18 02:20,47,0,1,4,26/4/18 19:17,6.910833333,1,pick,0
27/4/18 02:13,3,fast,27/4/18 02:10,27/4/18 02:20,140,0,1,4,26/4/18 19:17,6.936666667,1,fast,0
27/4/18 02:14,13,pick,27/4/18 02:10,27/4/18 02:20,246,0,1,4,26/4/18 19:17,6.966111111,1,pick,0
27/4/18 02:16,3,rat,27/4/18 02:10,27/4/18 02:20,318,1,0,4,26/4/18 19:17,6.986111111,1,rat,0
27/4/18 02:16,0.09619989,rat,27/4/18 02:10,27/4/18 02:20,366,1,1,4,26/4/18 19:17,6.999444444,1,rat_pick_and_bat,0
27/4/18 02:17,0.063771569,rat,27/4/18 02:10,27/4/18 02:20,368,1,0,4,26/4/18 19:17,7,1,rat,0
27/4/18 02:19,0.081091814,pick,27/4/18 02:10,27/4/18 02:20,537,0,1,4,26/4/18 19:17,7.046944444,1,pick,0
27/4/18 02:39,2,fast,27/4/18 02:38,27/4/18 02:58,62,0,1,4,26/4/18 19:17,7.379722222,1,fast,0
27/4/18 02:47,0.090564496,other,27/4/18 02:38,27/4/18 02:58,528,0,0,4,26/4/18 19:17,7.509166667,1,nan,0
27/4/18 02:49,2,fast,27/4/18 02:38,27/4/18 02:58,660,0,1,4,26/4/18 19:17,7.545833333,1,fast,0
27/4/18 02:49,14,other,27/4/18 02:38,27/4/18 02:58,664,0,0,4,26/4/18 19:17,7.546944444,1,nan,0
27/4/18 02:51,0.032779517,fast,27/4/18 02:38,27/4/18 02:58,784,0,1,4,26/4/18 19:17,7.580277778,1,fast,0
27/4/18 02:52,10,pick,27/4/18 02:38,27/4/18 02:58,811,0,1,4,26/4/18 19:17,7.587777778,1,pick,0
27/4/18 02:52,22,pick,27/4/18 02:38,27/4/18 02:58,825,0,1,4,26/4/18 19:17,7.591666667,1,pick,0
27/4/18 02:53,0.068238813,bat,27/4/18 02:38,27/4/18 02:58,857,1,1,4,26/4/18 19:17,7.600555556,1,pick_and_bat,0
27/4/18 02:53,11,bat,27/4/18 02:38,27/4/18 02:58,908,1,1,4,26/4/18 19:17,7.614722222,1,pick_and_bat,0
27/4/18 03:01,1,fast,27/4/18 03:01,27/4/18 03:02,17,0,1,4,26/4/18 19:17,7.741666667,1,fast,0
27/4/18 03:01,2,fast,27/4/18 03:01,27/4/18 03:02,22,0,1,4,26/4/18 19:17,7.743055556,1,fast,0
